Station ID,Data Source,Station Name,Latitude,Longitude,Elevation(m),Station history
SCD-BC241,Atmospheric Environment Service,PEARSON CREEK,49.88333333,-119.0666667,940,PEARSON CREEK 49 53 119 4 940 19760128 19850501 42; PEARSON CREEK 49 53 119 4 945 19741227 19750425 5
SCD-BC242,Atmospheric Environment Service,PENFOLD CREEK,52.75,-120.5666667,1680,PENFOLD CREEK 52 45 120 34 1680 19760227 19850530 45; PENFOLD CREEK 52 45 120 34 1677 19700402 19750529 22
SCD-BC243,Atmospheric Environment Service,PENTICTON RESERVOIR,49.63333333,-119.4166667,1616,PENTICTON RESERVOIR 49 38 119 25 1616 19630226 19660401 5
SCD-BC244,Atmospheric Environment Service,PHILIP LAKE,55.11666667,-123.8833333,980,PHILIP LAKE 55 7 123 53 980 19760129 19850425 42; PHILIP LAKE 55 7 123 53 976 19630403 19750428 44
SCD-BC245,Atmospheric Environment Service,PINE PASS,55.35,-122.6333333,1430,PINE PASS 55 21 122 38 1430 19751228 19850613 68; PINE PASS 55 22 122 38 1433 19630301 19690429 26; PINE PASS 55 21 122 38 1433 19700202 19750615 35
SCD-BC246,Atmospheric Environment Service,PINK MOUNTAIN,57.03333333,-122.5166667,1170,PINK MOUNTAIN 57 2 122 31 1170 19760201 19850428 40; PINK MOUNTAIN -9 -9 -9 -9 1174 19640126 19640401 3; PINK MOUNTAIN 57 5 122 35 1174 19650301 19690430 15; PINK MOUNTAIN 57 2 122 31 1174 19700301 19750501 19
SCD-BC247,Atmospheric Environment Service,PORCUPINE RIDGE,50.96666667,-120.55,1830,PORCUPINE RIDGE 50 58 120 33 1830 19760330 19850327 22; PORCUPINE RIDGE 50 58 120 33 1829 19630130 19750326 29
SCD-BC248,Atmospheric Environment Service,PORTAGE MOUNTAIN,56,-122.1833333,760,PORTAGE MOUNTAIN 56 0 122 11 760 19751231 19830501 37; PORTAGE MOUNTAIN 56 0 122 11 762 19740124 19750513 12
SCD-BC249,Atmospheric Environment Service,POSTILL LAKE,50,-119.2333333,1370,POSTILL LAKE 50 0 119 14 1370 19760130 19850430 40; POSTILL LAKE 50 0 119 14 1372 19630129 19750430 57
SCD-BC250,Atmospheric Environment Service,POWELL RIVER LOWER,50.26666667,-124.3166667,910,POWELL RIVER LOWER 50 16 124 19 910 19760401 19850328 11; POWELL RIVER 50 16 124 19 915 19630326 19630326 1; POWELL LAKE 50 16 124 19 915 19640326 19660316 3; POWELL RIVER 50 16 124 19 915 19670330 19700317 4; POWELL RIVER LOWER 50 16 124 19 915 19710331 19750323 5
SCD-BC251,Atmospheric Environment Service,POWELL RIVER UPPER,50.26666667,-124.3,1040,POWELL RIVER UPPER 50 16 124 18 1040 19820319 19850328 4; POWELL RIVER -9 -9 -9 -9 1037 19630326 19640326 2; POWELL RIVER 50 16 124 18 1037 19650322 19690325 4; POWELL LAKE 50 16 124 18 1037 19700317 19700317 1; POWELL RIVER UPPER 50 16 124 18 1037 19710331 19750323 5; POWELL RIVER UPPER 50 16 124 18 1040 19760401 19800323 11; POWELL RIVER UPPER 50 16 124 18 1037 19810319 19810418 2
SCD-BC252,Atmospheric Environment Service,PRECIPICE,52.43333333,-125.6333333,1220,PRECIPICE 52 26 125 38 1220 19700127 19780401 13
SCD-BC253,Atmospheric Environment Service,PRINCE GEORGE A,53.88333333,-122.6666667,676,PRINCE GEORGE A 53 53 122 40 676 19630101 19970401 333
SCD-BC255,Atmospheric Environment Service,PULPIT LAKE,57.53333333,-126.7833333,1310,PULPIT LAKE 57 32 126 47 1310 19760130 19850425 39; PULPIT LAKE 57 32 126 47 1311 19630401 19750429 41
SCD-BC256,Atmospheric Environment Service,PUNTZI MOUNTAIN,52.11666667,-124.0833333,912,PUNTZI MOUNTAIN 52 7 124 5 912 19691223 19790401 176
SCD-BC257,Atmospheric Environment Service,PUNTZI MOUNTAIN,52.13333333,-124.1,940,PUNTZI MOUNTAIN 52 8 124 6 940 19820106 19850330 16; PUNTZI MOUNTAIN 52 8 124 6 945 19700201 19700331 3; PUNTZI MOUNTAIN 52 8 124 6 940 19760101 19800327 8; PUNTZI MOUNTAIN 52 7 124 5 940 19810128 19810330 3
SCD-BC259,Atmospheric Environment Service,RABBIT RIVER,59.2,-127.2,1250,RABBIT RIVER 59 12 127 12 1250 19800327 19820330 3
SCD-BC260,Atmospheric Environment Service,RECORD MOUNTAIN,49.1,-117.8666667,1890,RECORD MOUNTAIN 49 6 117 52 1890 19750125 19850615 67
SCD-BC261,Atmospheric Environment Service,REVELSTOKE,50.98333333,-118.2166667,560,REVELSTOKE 50 59 118 13 560 19760130 19850515 39; REVELSTOKE 50 59 118 13 564 19630130 19640331 6; REVELSTOKE 50 59 118 13 555 19650123 19650331 3; REVELSTOKE 50 59 118 13 564 19660130 19710330 18; REVELSTOKE 50 59 118 13 560 19720129 19720515 5; REVELSTOKE 50 59 118 13 564 19730127 19750430 11
SCD-BC262,Atmospheric Environment Service,MOUNT REVELSTOKE,51.03333333,-118.15,1830,MOUNT REVELSTOKE 51 2 118 9 1830 19760124 19850612 71; REVELSTOKE MOUNTAIN 51 3 118 9 1829 19630127 19690601 42; MOUNT REVELSTOKE 51 2 118 9 1829 19700128 19750513 38
SCD-BC263,Atmospheric Environment Service,REVOLUTION CREEK,53.78333333,-120.3666667,1690,REVOLUTION CREEK 53 47 120 22 1690 19760201 19850615 62; REVOLUTION CREEK 53 47 120 22 1692 19700402 19750513 32
SCD-BC264,Atmospheric Environment Service,SANDON,49.98333333,-117.2333333,1070,SANDON 49 59 117 14 1070 19760401 19850430 28; SANDON 49 59 117 14 1067 19630331 19640516 5; SANDON 49 59 117 12 1067 19650401 19690501 12; SANDON 49 59 117 14 1067 19700401 19750430 13
SCD-BC265,Atmospheric Environment Service,SCHAFT CREEK,57.36666667,-130.9666667,1140,SCHAFT CREEK 57 22 130 58 1140 19800326 19850330 8
SCD-BC266,Atmospheric Environment Service,SHALALTH,50.75,-122.2333333,1463,SHALALTH 50 45 122 14 1463 19630127 19690429 27
SCD-BC267,Atmospheric Environment Service,SHOVELNOSE MOUNTAIN,49.86666667,-120.8666667,1450,SHOVELNOSE MOUNTAIN 49 52 120 52 1450 19830131 19850429 12
SCD-BC268,Atmospheric Environment Service,SIKANNI LAKE,57.26666667,-124.1333333,1400,SIKANNI LAKE 57 16 124 8 1400 19760129 19850426 46; SIKANNI LAKE 57 16 124 8 1402 19630331 19680430 14; SIKANNI LAKE 57 16 124 7 1402 19690201 19690428 4; SIKANNI LAKE 57 16 124 8 1402 19700225 19750428 22
SCD-BC269,Atmospheric Environment Service,SILVER STAR MOUNTAIN,50.36666667,-119.05,1840,SILVER STAR MOUNTAIN 50 22 119 3 1840 19751231 19850616 80; SILVER STAR MOUNTAIN 50 22 119 3 1845 19630127 19750601 92
SCD-BC270,Atmospheric Environment Service,SIMILKAMEEN RIVER BASIN,49.1,-120.7666667,591,SIMILKAMEEN RIVER BASIN 49 6 120 46 591 19751229 19760615 8
SCD-BC271,Atmospheric Environment Service,SINCLAIR PASS,50.66666667,-115.9666667,1370,SINCLAIR PASS 50 40 115 58 1370 19760103 19850429 65; SINCLAIR PASS 50 40 115 58 1372 19630131 19750601 63
SCD-BC272,Atmospheric Environment Service,SKINS LAKE,53.76666667,-125.9833333,880,SKINS LAKE 53 46 125 59 880 19760129 19850429 43; SKINS LAKE 53 47 125 58 884 19650302 19710429 22; SKINS LAKE 53 46 125 59 884 19720201 19750501 16
SCD-BC273,Atmospheric Environment Service,SMITHERS,54.75,-127.1,503,SMITHERS 54 45 127 6 503 19680201 19680601 6
SCD-BC274,Atmospheric Environment Service,SMITHERS CDA,54.73333333,-127.1,515,SMITHERS CDA 54 44 127 6 515 19661115 19671123 23
SCD-BC275,Atmospheric Environment Service,SNIPPAKER CREEK,56.56666667,-130.7166667,620,SNIPPAKER CREEK 56 34 130 43 620 19800118 19850329 26
SCD-BC276,Atmospheric Environment Service,SNO-BIRD LAKE,49.05,-124.3333333,1400,SNO-BIRD LAKE 49 3 124 20 1400 19751227 19850613 73; SNO-BIRD LAKE 49 3 124 20 1402 19660130 19680602 12; SNO-BIRD LAKE 49 3 124 20 1398 19690126 19750525 43
SCD-BC277,Atmospheric Environment Service,SPAHOMIN,50.13333333,-120.3666667,1450,SPAHOMIN 50 8 120 22 1450 19840128 19850425 8
SCD-BC278,Atmospheric Environment Service,SPROAT LAKE,49.3,-125.15,1220,SPROAT LAKE 49 18 125 9 1220 19760402 19850425 17
SCD-BC279,Atmospheric Environment Service,ST LEON RIVER,50.43333333,-117.7,1800,ST LEON RIVER 50 26 117 42 1800 19760129 19850429 44; ST LEON RIVER 50 26 117 42 1799 19670224 19750430 34
SCD-BC280,Atmospheric Environment Service,STANLEY CREEK,59.93333333,-136.8,930,STANLEY CREEK 59 56 136 48 930 19780201 19850516 45; STANLEY RIVER 59 56 136 48 930 19770131 19770503 4
SCD-BC281,Atmospheric Environment Service,STAVE LAKE,49.58333333,-122.3166667,1210,STAVE LAKE 49 35 122 19 1210 19760130 19850429 42; STAVE LAKE 49 34 122 19 1213 19670302 19690506 9; STAVE RIVER 49 35 122 19 1213 19700130 19700504 4; STAVE LAKE 49 35 122 19 1213 19710205 19750429 24
SCD-BC282,Atmospheric Environment Service,SUKUNKA RIVER,55.23333333,-121.6166667,1140,SUKUNKA RIVER 55 14 121 37 1140 19751231 19820426 31; SUKUNKA RIVER 55 14 121 37 1143 19740201 19750501 13
SCD-BC283,Atmospheric Environment Service,SULLIVAN MINE,49.71666667,-116.0166667,1550,SULLIVAN MINE 49 43 116 1 1550 19760130 19850531 49; SULLIVAN MINE 49 43 116 1 1555 19630131 19750514 60
SCD-BC284,Atmospheric Environment Service,SUMALLO RIVER,49.21666667,-121.2333333,880,SUMALLO RIVER 49 13 121 14 880 19790202 19850429 29
SCD-BC285,Atmospheric Environment Service,SUMMERLAND RESERVOIR,49.81666667,-120.0166667,1280,SUMMERLAND RESERVOIR 49 49 120 1 1280 19700201 19850515 94; SUMMERLAND RESERVOIR 49 49 120 1 1280 19630302 19640327 6; SUMMERLAND RESERVOIR 49 50 120 1 1280 19650227 19650502 3; SUMMERLAND RESERVOIR 49 50 119 59 1280 19660126 19690510 20
SCD-BC286,Atmospheric Environment Service,SUMMIT LAKE,58.65,-124.7166667,1280,SUMMIT LAKE 58 39 124 43 1280 19700227 19850513 54; SUMMIT LAKE -9 -9 -9 -9 1280 19640127 19640502 4; SUMMIT LAKE 58 39 124 41 1280 19660228 19690501 12
SCD-BC287,Atmospheric Environment Service,SUNBEAM LAKE,51.58333333,-117.65,2010,SUNBEAM LAKE 51 35 117 39 2010 19760130 19850425 44; SUNBEAM LAKE 51 35 117 39 2012 19670131 19750428 36
SCD-BC288,Atmospheric Environment Service,SUNDAY SUMMIT,49.28333333,-120.5833333,1310,SUNDAY SUMMIT 49 17 120 35 1310 19810128 19850430 20; NEW COPPER MOUNTAIN 49 18 120 33 1311 19630126 19690329 21; NEW COPPER MOUNTAIN 49 17 120 35 1311 19700201 19750426 25; NEW COPPER MOUNTAIN 49 17 120 35 1310 19760130 19800429 23
SCD-BC289,Atmospheric Environment Service,TACHEK CREEK,54.63333333,-126.3,1140,TACHEK CREEK 54 38 126 18 1140 19760301 19850430 31; TACHEK CREEK 54 38 126 18 1143 19680229 19710514 15; TACHEK 54 38 126 18 1143 19720229 19720518 4; TACHEK CREEK 54 38 126 18 1143 19730228 19750331 7
SCD-BC290,Atmospheric Environment Service,TAHLTAN LAKE,57.91666667,-131.5833333,1220,TAHLTAN LAKE 57 55 131 35 1220 19810329 19850329 5; TAHLTAN 57 55 131 35 1220 19800326 19800326 1
SCD-BC291,Atmospheric Environment Service,TAHTSA LAKE,53.56666667,-127.6333333,1300,TAHTSA LAKE 53 34 127 38 1300 19760129 19850528 51; TAHTSA LAKE 53 34 127 38 1303 19630128 19750428 50
SCD-BC292,Atmospheric Environment Service,TATLAYOKO LAKE,51.6,-124.3333333,1710,TATLAYOKO LAKE 51 36 124 20 1710 19760131 19850515 47; TATLAYOKO LAKE 51 40 124 20 1707 19630228 19640430 5; TATLAYOKO LAKE 51 39 124 20 1707 19650228 19690426 21; TATLAYOKO LAKE 51 36 124 20 1707 19700125 19750501 30
SCD-BC293,Atmospheric Environment Service,TELEGRAPH CREEK,57.95,-131.15,580,TELEGRAPH CREEK 57 57 131 9 580 19760202 19850502 39; TELEGRAPH CREEK 57 57 131 9 579 19740130 19750430 7
SCD-BC294,Atmospheric Environment Service,MOUNT TEMPLEMAN,50.71666667,-117.2,1860,MOUNT TEMPLEMAN 50 43 117 12 1860 19700130 19850429 68; TEMPLEMAN MOUNTAIN 50 43 117 12 1860 19670224 19690504 10
SCD-BC295,Atmospheric Environment Service,TENNENT LAKE,49.55,-125.6333333,950,TENNENT LAKE 49 33 125 38 950 19840127 19850614 17
SCD-BC296,Atmospheric Environment Service,TENQUILLE LAKE,50.53333333,-122.9166667,1680,TENQUILLE LAKE 50 32 122 55 1680 19841231 19850615 8; TENQUILLE LAKE 50 30 122 56 1677 19630331 19710530 34; TENQUILLE LAKE 50 32 122 56 1677 19720202 19750503 20; TENQUILLE LAKE 50 32 122 56 1680 19760130 19840530 59
SCD-BC297,Atmospheric Environment Service,TERRACE AIRPORT 4813,54.46666667,-128.5833333,180,TERRACE AIRPORT 4813 54 28 128 35 180 19820106 19850327 16; TERRACE AIRPORT 54 28 128 35 183 19741231 19750501 5; TERRACE AIRPORT 54 28 128 35 180 19760104 19810401 27
SCD-BC298,Atmospheric Environment Service,TERRACE AIRPORT 4813 A,54.46666667,-128.5833333,180,TERRACE AIRPORT 4813 A 54 28 128 35 180 19820106 19850327 16
SCD-BC299,Atmospheric Environment Service,THUNDER CREEK,50.05,-115.2333333,2010,THUNDER CREEK 50 3 115 14 2010 19810104 19850429 21; THUNDER CREEK 50 3 115 14 2012 19690226 19750429 26; THUNDER CREEK 50 3 115 14 2010 19760128 19790430 18; THUNDER CREEK 50 3 115 14 2020 19800104 19800404 4
SCD-BC300,Atmospheric Environment Service,TIEDEMANN GLACIER,51.35,-124.9666667,1400,TIEDEMANN GLACIER 51 21 124 58 1400 19760427 19850331 29; TIEDEMANN GLACIER 51 21 124 58 1396 19700429 19710426 2
SCD-BC301,Atmospheric Environment Service,TOAD RIVER,58.78333333,-125.3833333,1400,TOAD RIVER 58 47 125 23 1400 19800327 19820329 3
SCD-BC302,Atmospheric Environment Service,TOBA RIVER,50.68333333,-123.9,1550,TOBA RIVER 50 41 123 54 1550 19760427 19780501 3; TOBA RIVER 50 41 123 54 1555 19700429 19710426 2
SCD-BC303,Atmospheric Environment Service,TORPY RIVER,54.08333333,-121.6666667,1070,TORPY RIVER 54 5 121 40 1070 19760227 19850530 44; TORPY RIVER 54 4 121 40 1174 19630131 19690426 27; TORPY RIVER 54 5 121 40 1174 19700224 19710427 6; TORPY RIVER 54 5 121 40 1067 19720229 19750429 15
SCD-BC304,Atmospheric Environment Service,TRANQUILLE LAKE,50.93333333,-120.55,1420,TRANQUILLE LAKE 50 56 120 33 1420 19760330 19850327 24; TRANQUILLE LAKE 50 56 120 33 1418 19630227 19750326 28
SCD-BC305,Atmospheric Environment Service,TRAPPING CREEK LOWER,49.55,-119.05,930,TRAPPING CREEK LOWER 49 33 119 3 930 19700131 19850429 63; LOWER TRAPPING CREEK 49 33 119 3 930 19660129 19690514 19
SCD-BC306,Atmospheric Environment Service,TRAPPING CREEK UPPER 1,49.66666667,-118.9166667,1360,TRAPPING CREEK UPPER 1 49 40 118 55 1360 19840128 19850429 8; UPPER TRAPPING CREEK 49 40 118 55 1357 19660128 19690514 21; TRAPPING CREEK UPPER 49 40 118 55 1357 19700131 19750515 31; TRAPPING CREEK UPPER 49 40 118 55 1360 19760125 19830501 34
SCD-BC307,Atmospheric Environment Service,TRAPPING CREEK UPPER 2,49.66666667,-118.9166667,1350,TRAPPING CREEK UPPER 2 49 40 118 55 1350 19830129 19850429 11
SCD-BC308,Atmospheric Environment Service,TRIPP MEADOWS,48.51666667,-123.8833333,820,TRIPP MEADOWS 48 31 123 53 820 19760130 19850430 38; TRIPP MEADOWS 48 31 123 53 823 19630129 19750430 52
SCD-BC309,Atmospheric Environment Service,TRIUMPH CREEK,57.6,-132.3,1220,TRIUMPH CREEK 57 36 132 18 1220 19800326 19850330 6
SCD-BC310,Atmospheric Environment Service,TROPHY MOUNTAIN,51.81666667,-119.95,1860,TROPHY MOUNTAIN 51 49 119 57 1860 19820227 19850511 14; TROPHY MOUNTAIN NO 2 51 49 119 57 1860 19740227 19810426 29
SCD-BC311,Atmospheric Environment Service,TROPHY MOUNTAIN NO 1,51.81666667,-119.9333333,1910,TROPHY MOUNTAIN NO 1 51 49 119 56 1910 19790228 19800427 6; TROPHY MOUNTAIN 51 48 119 49 1905 19630227 19690514 16; TROPHY MOUNTAIN 51 49 119 56 1905 19700226 19730301 9; TROPHY MOUNTAIN NO 1 51 49 119 56 1905 19740227 19750514 10; TROPHY MOUNTAIN NO 1 51 49 119 56 1900 19760228 19780427 10
SCD-BC312,Atmospheric Environment Service,TROUT CREEK,49.73333333,-120.1833333,1430,TROUT CREEK 49 44 120 11 1430 19760129 19850514 50; TROUT CREEK 49 44 120 11 1433 19630131 19750512 66
SCD-BC313,Atmospheric Environment Service,TROUT RIVER,59.03333333,-125.95,1400,TROUT RIVER 59 2 125 57 1400 19800316 19820330 3
SCD-BC314,Atmospheric Environment Service,TRYGVE LAKE,57,-127.45,1400,TRYGVE LAKE 57 0 127 27 1400 19760130 19850425 44; TRYGVE LAKE 57 0 127 27 1402 19630401 19750429 43
SCD-BC315,Atmospheric Environment Service,TSAYDAYCHI LAKE,55.41666667,-124.7666667,1160,TSAYDAYCHI LAKE 55 25 124 46 1160 19760129 19850425 45; TSAYDAYCHI LAKE 55 25 124 46 1159 19630403 19750428 48
SCD-BC316,Atmospheric Environment Service,TUMEKA CREEK,57.23333333,-129.7166667,1220,TUMEKA CREEK 57 14 129 43 1220 19800116 19850330 28
SCD-BC317,Atmospheric Environment Service,TUTIZZI LAKE,56.31666667,-125.6,1070,TUTIZZI LAKE 56 19 125 36 1070 19760130 19850425 36; TUTIZZI LAKE 56 19 125 36 1067 19630403 19750429 45
SCD-BC318,Atmospheric Environment Service,UPPER PASS,55.36666667,-122.6333333,1433,UPPER PASS 55 22 122 38 1433 19650226 19650429 3
SCD-BC319,Atmospheric Environment Service,UPPER QUINSAM,49.85,-125.5666667,640,UPPER QUINSAM 49 51 125 34 640 19750129 19750430 4; UPPER QUINSAM -9 -9 -9 -9 -999 19740430 19740513 2; UPPER QUINSAM 49 49 125 35 915 19630131 19640501 4; UPPER QUINSAM 49 49 125 35 640 19650129 19690530 15; UPPER QUINSAM 49 51 125 34 640 19700326 19730515 15
SCD-BC320,Atmospheric Environment Service,UPPER STIKINE,57.23333333,-128.3166667,1450,UPPER STIKINE 57 14 128 19 1450 19800116 19850331 28
SCD-BC321,Atmospheric Environment Service,UPPER THELWOOD LAKE,49.53333333,-125.7,980,UPPER THELWOOD LAKE 49 32 125 42 980 19760129 19850530 39; UPPER THELWOOD LAKE 49 32 125 42 976 19630303 19750530 62
SCD-BC322,Atmospheric Environment Service,VASEUX CREEK,49.28333333,-119.3333333,1400,VASEUX CREEK 49 17 119 20 1400 19760102 19850515 57; VENNER MEADOWS 49 17 119 20 1402 19710127 19710503 4; VASEUX CREEK 49 17 119 20 1402 19711127 19750601 27
SCD-BC324,Atmospheric Environment Service,VERMILION RIVER NO 1,51.21666667,-116.0666667,1677,VERMILION RIVER NO 1 51 13 116 4 1677 19700127 19720526 17
SCD-BC325,Atmospheric Environment Service,VERMILION RIVER NO 2,51.21666667,-116.0666667,1613,VERMILION RIVER NO 2 51 13 116 4 1613 19700127 19720526 17
SCD-BC326,Atmospheric Environment Service,VERMILION RIVER NO 3,51.21666667,-116.0666667,1570,VERMILION RIVER NO 3 51 13 116 4 1570 19700127 19800426 55
SCD-BC327,Atmospheric Environment Service,VERMILION RIVER NO 4,51.21666667,-116.0666667,1680,VERMILION RIVER NO 4 51 13 116 4 1680 19771230 19800426 13; VERMILION RIVER NO 4 51 13 116 4 1677 19700127 19770429 43
SCD-BC328,Atmospheric Environment Service,VERMILION RIVER NO 5,51.2,-116.1,1570,VERMILION RIVER NO 5 51 12 116 6 1570 19760130 19800426 23; VERMILION RIVER NO 5 51 12 116 6 1572 19700127 19730530 23; VERMILION CREEK NO 5 51 12 116 6 1572 19740103 19740514 7; VERMILION RIVER NO 5 51 12 116 6 1572 19750201 19750514 5
SCD-BC329,Atmospheric Environment Service,VERMONT CREEK,50.96666667,-116.9666667,1520,VERMONT CREEK 50 58 116 58 1520 19760128 19850429 44; VERMONT CREEK 50 58 116 59 1585 19660301 19690504 16; VERMONT CREEK 50 58 116 58 1585 19700130 19740428 20; VERMONT CREEK 50 58 116 58 1524 19750128 19750428 4
SCD-BC330,Atmospheric Environment Service,WADE LAKE,58.18333333,-128.9,1370,WADE LAKE 58 11 128 54 1370 19800117 19850331 26
SCD-BC331,Atmospheric Environment Service,WAHLEACH LAKE,49.23333333,-121.5666667,1480,WAHLEACH LAKE 49 14 121 34 1480 19760130 19850429 41; WAHLEACH LAKE 49 14 121 36 1479 19670131 19690506 11; WAHLEACH LAKE 49 14 121 34 1479 19700130 19750429 24
SCD-BC332,Atmospheric Environment Service,WARE LOWER,57.4,-125.7,980,WARE LOWER 57 24 125 42 980 19830125 19850425 12; LOWER WARE 57 25 125 42 976 19630224 19690228 23; WARE LOWER 57 25 125 42 976 19700126 19750429 22; WARE LOWER 57 25 125 42 980 19760203 19820427 23
SCD-BC333,Atmospheric Environment Service,WARE UPPER,57.38333333,-125.6833333,1570,WARE UPPER 57 23 125 41 1570 19830129 19850425 12; UPPER WARE 57 24 125 41 1570 19630224 19690228 22; WARE UPPER 57 24 125 41 1570 19700126 19820427 46
SCD-BC334,Atmospheric Environment Service,WATAM LAKE,51.46666667,-118.5666667,1814,WATAM LAKE 51 28 118 34 1814 19670130 19770327 24
SCD-BC335,Atmospheric Environment Service,WEDEENE RIVER,54.25,-128.7333333,340,WEDEENE RIVER 54 15 128 44 340 19850129 19850429 4; WEDEENE RIVER 54 15 128 45 335 19740204 19750501 11; WEDEENE RIVER 54 15 128 45 340 19760129 19840501 35
SCD-BC336,Atmospheric Environment Service,WHATSHAN LOWER,50.2,-118.0333333,1250,WHATSHAN LOWER 50 12 118 2 1250 19700126 19710428 8; LOWER WHATSHAN LAKE 50 13 118 1 1250 19630301 19680530 24
SCD-BC337,Atmospheric Environment Service,WHATSHAN UPPER,50.2,-118.0333333,1480,WHATSHAN UPPER 50 12 118 2 1480 19760129 19850429 46; UPPER WHATSHAN LAKE 50 13 118 1 1479 19630301 19690504 29; WHATSHAN UPPER 50 12 118 2 1479 19700126 19750430 24
SCD-BC338,Atmospheric Environment Service,WHISTLER MOUNTAIN,50.05,-123,1450,WHISTLER MOUNTAIN 50 3 123 0 1450 19751230 19850615 74; WHISTLER MOUNTAIN 50 3 123 0 1448 19700205 19750530 37
SCD-BC339,Atmospheric Environment Service,WHITE ROCKS MOUNTAIN,50.01666667,-119.75,1830,WHITE ROCKS MOUNTAIN 50 1 119 45 1830 19760129 19850615 73; WHITE ROCKS MOUNTAIN 50 1 119 45 1829 19630301 19750613 47
SCD-BC340,Atmospheric Environment Service,WOLF RIVER LOWER,49.73333333,-125.7,640,WOLF RIVER LOWER 49 44 125 42 640 19700226 19850530 85
SCD-BC341,Atmospheric Environment Service,WOLF RIVER MIDDLE,49.7,-125.6833333,1070,WOLF RIVER MIDDLE 49 42 125 41 1070 19760129 19850530 56; WOLF RIVER MIDDLE 49 42 125 41 1067 19700226 19750530 31
SCD-BC342,Atmospheric Environment Service,WOLF RIVER UPPER,49.7,-125.6666667,1490,WOLF RIVER UPPER 49 42 125 40 1490 19760129 19850618 57; WOLF RIVER UPPER 49 42 125 40 1494 19700226 19750530 31
SCD-BC343,Atmospheric Environment Service,WOLVERINE CREEK,50.51666667,-122.9666667,300,WOLVERINE CREEK 50 31 122 58 300 19760127 19850502 52
SCD-BC344,Atmospheric Environment Service,WONOWON,56.73333333,-121.8,910,WONOWON 56 44 121 48 910 19760130 19850430 40; WONOWON 56 44 121 48 915 19740126 19750615 11
SCD-BC345,Atmospheric Environment Service,YANKS PEAK,52.85,-121.4166667,1710,YANKS PEAK 52 51 121 25 1710 19820225 19850530 20; YANKS PEAK -9 -9 -9 -9 -999 19810529 19810529 1; YANKS PEAK 52 51 121 25 1707 19720328 19750529 19; YANKS PEAK 52 51 121 25 1710 19760227 19800530 23
SCD-BC346,Atmospheric Environment Service,YELLOWHEAD,52.9,-118.55,1860,YELLOWHEAD 52 54 118 33 1860 19630401 19850613 123
SCD-BC347,Atmospheric Environment Service,KNUDSON LAKE,54.3,-120.7666667,1580,KNUDSON LAKE 54 18 120 46 1580 19760201 19850529 60; KNUDSON LAKE 54 18 120 46 1585 19670331 19750513 28
SCD-BC348,Atmospheric Environment Service,UPPER ELK RIVER,49.98333333,-114.9166667,1340,UPPER ELK RIVER 49 59 114 55 1340 19820130 19850330 13; UPPER ELK RIVER 50 1 114 56 1341 19630228 19750425 40; UPPER ELK RIVER 50 1 114 56 1340 19760126 19810428 24
