XCoord;YCoord;OBJECTID;SCAT_CLASS_EN;SCAT_CLASS_FR;PROVINCEEXTENT;SHAPE_LENGTH;CREATEDBY
-14422267.76;7012201.497;7745;Bedrock Cliff/Vertical;Falaise rocheuse;BC;1738.620587;ECCC
-14422116.37;7012838.718;7746;Bedrock Cliff/Vertical;Falaise rocheuse;BC;287.718916;ECCC
-14422629.76;7013611.419;7747;Bedrock Cliff/Vertical;Falaise rocheuse;BC;780.354686;ECCC
-14422503.62;7014101.946;7748;Boulder Beach or Bank;Plage ou berge de blocs;BC;711.254289;ECCC
-14422307.65;7014913.403;7749;Boulder Beach or Bank;Plage ou berge de blocs;BC;404.617696;ECCC
-14422107.03;7015060.545;7750;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;303.406805;ECCC
-14421853.04;7015096.057;7751;Boulder Beach or Bank;Plage ou berge de blocs;BC;273.906584;ECCC
-14421451.8;7015037.722;7752;Bedrock Cliff/Vertical;Falaise rocheuse;BC;1046.623205;ECCC
-14421155.16;7014562.944;7753;Boulder Beach or Bank;Plage ou berge de blocs;BC;417.482681;ECCC
-14420728.8;7014683.283;7754;Boulder Beach or Bank;Plage ou berge de blocs;BC;370.768864;ECCC
-14420989.39;7014621.534;7755;Boulder Beach or Bank;Plage ou berge de blocs;BC;250.958211;ECCC
-14420590.74;7014951.614;7756;Boulder Beach or Bank;Plage ou berge de blocs;BC;384.758753;ECCC
-14420676.9;7015914.271;7757;Bedrock Cliff/Vertical;Falaise rocheuse;BC;568.50737;ECCC
-14420398.04;7016383.583;7758;Boulder Beach or Bank;Plage ou berge de blocs;BC;762.64622;ECCC
-14420179.41;7016214.382;7759;Boulder Beach or Bank;Plage ou berge de blocs;BC;285.288787;ECCC
-14420018;7015774.571;7760;Sand Tidal Flat;Estran sableux;BC;360.552557;ECCC
-14420102.05;7015967.831;7761;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;333.158611;ECCC
-14419804.38;7015991.877;7762;Boulder Beach or Bank;Plage ou berge de blocs;BC;954.969075;ECCC
-14419654.43;7016311.839;7763;Boulder Beach or Bank;Plage ou berge de blocs;BC;399.223765;ECCC
-14419650.36;7016627.706;7764;Boulder Beach or Bank;Plage ou berge de blocs;BC;379.904975;ECCC
-14419960.16;7016681.94;7765;Bedrock Cliff/Vertical;Falaise rocheuse;BC;701.437143;ECCC
-14419518.92;7016954.818;7766;Boulder Beach or Bank;Plage ou berge de blocs;BC;358.212976;ECCC
-14419647.64;7017232.324;7767;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;332.566836;ECCC
-14419886.7;7017121.128;7768;Boulder Beach or Bank;Plage ou berge de blocs;BC;373.946432;ECCC
-14419390.39;7016810.926;7769;Boulder Beach or Bank;Plage ou berge de blocs;BC;250.95122;ECCC
-14419210.12;7016908.549;7770;Boulder Beach or Bank;Plage ou berge de blocs;BC;260.551909;ECCC
-14419103.41;7017242.97;7771;Bedrock Cliff/Vertical;Falaise rocheuse;BC;545.855707;ECCC
-14418765.27;7017487.071;7772;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;655.310018;ECCC
-14418450.49;7017309.009;7773;Boulder Beach or Bank;Plage ou berge de blocs;BC;401.43006;ECCC
-14418145.26;7017548.701;7774;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;914.317692;ECCC
-14418117.24;7017217.336;7775;Boulder Beach or Bank;Plage ou berge de blocs;BC;360.025445;ECCC
-14417965.61;7017368.864;7776;Bedrock Cliff/Vertical;Falaise rocheuse;BC;322.169179;ECCC
-14417787.6;7017534.558;7777;Bedrock Platform;Plate-forme rocheuse;BC;254.97424;ECCC
-14417622.97;7017458.514;7778;Boulder Beach or Bank;Plage ou berge de blocs;BC;271.849955;ECCC
-14373922.17;6961030.216;7779;Bedrock Cliff/Vertical;Falaise rocheuse;BC;2199.944595;ECCC
-14371430.68;6960062.722;7780;Boulder Beach or Bank;Plage ou berge de blocs;BC;332.676713;ECCC
-14371152.74;6960020.815;7781;Bedrock Cliff/Vertical;Falaise rocheuse;BC;666.069248;ECCC
-14370718.66;6959847.805;7782;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;1019.529565;ECCC
-14369939.45;6959764.566;7783;Bedrock Cliff/Vertical;Falaise rocheuse;BC;1614.682213;ECCC
-14369303.82;6959180.193;7784;Mixed Sediment Beach or Bank;Plage ou berge de sédiments mixtes;BC;345.232702;ECCC
-14368533.03;6958997.737;7785;Bedrock Cliff/Vertical;Falaise rocheuse;BC;322.925148;ECCC
-14368592.8;6959135.249;7786;Bedrock Cliff/Vertical;Falaise rocheuse;BC;372.586056;ECCC
-14368701.3;6959180.009;7787;Bedrock Cliff/Vertical;Falaise rocheuse;BC;579.167283;ECCC
-14367398.89;6959419.212;7788;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;435.86872;ECCC
-14368835.97;6959337.171;7789;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;638.240442;ECCC
-14368716.61;6959015.214;7790;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;1731.832929;ECCC
-14367872.48;6958333.897;7791;Bedrock Cliff/Vertical;Falaise rocheuse;BC;1522.856159;ECCC
-14367167.67;6957470.201;7792;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;1646.788823;ECCC
-14362115.31;6954016.094;7793;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;2394.904069;ECCC
-14366094.19;6957389.481;7794;Bedrock Cliff/Vertical;Falaise rocheuse;BC;969.578059;ECCC
-14365247.38;6956870.127;7795;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;2538.520579;ECCC
-14360732.38;6953325.504;7796;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;1657.824094;ECCC
-14363819.01;6955367.134;7797;Boulder Beach or Bank;Plage ou berge de blocs;BC;3435.426138;ECCC
-14361238.02;6953710.743;7798;Boulder Beach or Bank;Plage ou berge de blocs;BC;663.385698;ECCC
-14361821.34;6953575.918;7799;Boulder Beach or Bank;Plage ou berge de blocs;BC;1587.159296;ECCC
-14362817.71;6953879.246;7800;Boulder Beach or Bank;Plage ou berge de blocs;BC;937.432987;ECCC
-14361865.18;6954207.773;7801;Bedrock Cliff/Vertical;Falaise rocheuse;BC;1282.515115;ECCC
-14362113.17;6954604.025;7802;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;864.272438;ECCC
-14363174.44;6955408.658;7803;Bedrock Cliff/Vertical;Falaise rocheuse;BC;2402.514617;ECCC
-14364002.85;6956501.524;7804;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;710.600366;ECCC
-14364032.92;6956931.238;7805;Bedrock Cliff/Vertical;Falaise rocheuse;BC;618.600057;ECCC
-14363697.19;6957067.326;7806;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;505.637218;ECCC
-14364584.26;6958598.631;7807;Bedrock Cliff/Vertical;Falaise rocheuse;BC;2324.793237;ECCC
-14364073.6;6957648.507;7808;Bedrock Cliff/Vertical;Falaise rocheuse;BC;1784.915637;ECCC
-14363689.82;6958162.869;7809;Sand Tidal Flat;Estran sableux;BC;565.712119;ECCC
-14365697.26;6959055.409;7810;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;666.433944;ECCC
-14366046.07;6959088.03;7811;Sand Tidal Flat;Estran sableux;BC;720.317758;ECCC
-14367812.39;6960001.885;7812;Bedrock Cliff/Vertical;Falaise rocheuse;BC;3366.354908;ECCC
-14366080.56;6958718.7;7813;Bedrock Cliff/Vertical;Falaise rocheuse;BC;1982.473059;ECCC
-14366834.1;6958994;7814;Boulder Beach or Bank;Plage ou berge de blocs;BC;339.091932;ECCC
-14425804.79;6986906.251;7815;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;1762.731994;ECCC
-14454043.09;7017097.813;7816;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;625.255854;ECCC
-14454048.74;7017267.698;7817;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;284.358373;ECCC
-14444356;7020429.675;7818;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;576.020407;ECCC
-14444195.3;7021827.976;7819;Bedrock Cliff/Vertical;Falaise rocheuse;BC;387.956657;ECCC
-14445456.5;7048894.583;7820;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;272.412872;ECCC
-14445690.19;7049160.711;7821;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;300.454719;ECCC
-14445886.73;7049413.702;7822;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;251.531496;ECCC
-14446055.36;7049688.49;7823;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;384.759696;ECCC
-14446592.83;7050464.993;7824;Bedrock Cliff/Vertical;Falaise rocheuse;BC;438.619316;ECCC
-14446845.4;7050793.141;7825;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;433.891663;ECCC
-14447035.81;7051235.812;7826;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;952.709207;ECCC
-14449263.21;7052479.646;7827;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;512.455445;ECCC
-14449186.79;7052604.564;7828;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;261.918962;ECCC
-14449845.77;7052723.062;7829;Bedrock Cliff/Vertical;Falaise rocheuse;BC;435.910092;ECCC
-14449198.58;7052707.674;7830;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;271.337093;ECCC
-14449189.75;7052773.289;7831;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;2287.055111;ECCC
-14450328.31;7053056.436;7832;Bedrock Cliff/Vertical;Falaise rocheuse;BC;526.646917;ECCC
-14446315.79;7051869.244;7833;Bedrock Cliff/Vertical;Falaise rocheuse;BC;2896.831291;ECCC
-14450978.64;7053263.74;7834;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;1837.560826;ECCC
-14450333.68;7053236.74;7835;Bedrock Cliff/Vertical;Falaise rocheuse;BC;645.699427;ECCC
-14450147.55;7052999.331;7836;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;1196.135226;ECCC
-14451342.9;7053463.512;7837;Bedrock Cliff/Vertical;Falaise rocheuse;BC;256.672613;ECCC
-14451625.82;7054053.164;7838;Bedrock Cliff/Vertical;Falaise rocheuse;BC;1786.046318;ECCC
-14451664.88;7053909.043;7839;Bedrock Cliff/Vertical;Falaise rocheuse;BC;514.846727;ECCC
-14452008.3;7054010.613;7840;Bedrock Cliff/Vertical;Falaise rocheuse;BC;534.621091;ECCC
-14452580.62;7054705.272;7841;Pebble/Cobble Beach or Bank;Plage ou berge de cailloux/galet;BC;490.649227;ECCC
-14454439.06;7057848.804;7842;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;1105.050654;ECCC
-14453355.57;7056295.23;7843;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;3268.411642;ECCC
-14454586.22;7058057.709;7844;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;251.777042;ECCC
-14454574.47;7058431.554;7845;Bedrock Cliff/Vertical;Falaise rocheuse;BC;1093.281546;ECCC
-14454665.58;7058217.248;7846;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;484.363396;ECCC
-14452866.57;7059006.662;7847;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;830.080031;ECCC
-14452825.94;7059061.149;7848;Bedrock Cliff/Vertical;Falaise rocheuse;BC;3858.9709;ECCC
-14452852.69;7059692.424;7849;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;472.66033;ECCC
-14453078.02;7062066.638;7850;Boulder Beach or Bank;Plage ou berge de blocs;BC;2154.861332;ECCC
-14453912.43;7063053.387;7851;Boulder Beach or Bank;Plage ou berge de blocs;BC;505.167321;ECCC
-14453969.7;7063141.084;7852;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;430.259844;ECCC
-14453261.21;7063230.401;7853;Boulder Beach or Bank;Plage ou berge de blocs;BC;1217.410341;ECCC
-14452457.55;7063256.836;7854;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;971.249049;ECCC
-14454967.05;7064301.468;7855;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;621.909466;ECCC
-14454143.67;7064461.706;7856;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;767.126488;ECCC
-14455034.05;7064417.873;7857;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;592.749511;ECCC
-14454427.51;7064854.068;7858;Bedrock Cliff/Vertical;Falaise rocheuse;BC;476.815291;ECCC
-14454267.28;7064886.54;7859;Bedrock Cliff/Vertical;Falaise rocheuse;BC;583.613723;ECCC
-14447433.61;7066222.619;7860;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;267.593409;ECCC
-14457923.24;7066585.677;7861;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;2065.053418;ECCC
-14453847.85;7065276.056;7862;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;635.033166;ECCC
-14454056.23;7069473.882;7863;Boulder Beach or Bank;Plage ou berge de blocs;BC;2719.876236;ECCC
-14453020.49;7063452.586;7864;Bedrock Cliff/Vertical;Falaise rocheuse;BC;703.343242;ECCC
-14446841.48;7066831.497;7865;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;253.829054;ECCC
-14456732.08;7067461.656;7866;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;2617.257438;ECCC
-14457488.73;7067086.872;7867;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;2340.154114;ECCC
-14458871.89;7067333.287;7868;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;3255.861452;ECCC
-14459457.01;7067268.379;7869;Bedrock Platform;Plate-forme rocheuse;BC;580.871939;ECCC
-14453498.7;7067118.72;7870;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;904.233606;ECCC
-14453352.38;7067605.123;7871;Bedrock Cliff/Vertical;Falaise rocheuse;BC;1036.536042;ECCC
-14457613.95;7067458.605;7872;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;258.973858;ECCC
-14459635.27;7067623.689;7873;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;1203.981653;ECCC
-14460344.22;7067928.679;7874;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;1245.095821;ECCC
-14447684.51;7066815.608;7875;Bedrock Cliff/Vertical;Falaise rocheuse;BC;1414.735337;ECCC
-14457979.97;7068034.011;7876;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;555.670639;ECCC
-14457444.79;7067775.748;7877;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;2367.45738;ECCC
-14460864.5;7068207.716;7878;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;624.978745;ECCC
-14466672.97;7068419.259;7879;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;679.026536;ECCC
-14465861.8;7068456.075;7880;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;739.366142;ECCC
-14466302.41;7068523.862;7881;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;301.403527;ECCC
-14466102.22;7068503.527;7882;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;727.21624;ECCC
-14460650.05;7068546.006;7883;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;458.56667;ECCC
-14460987.9;7068526.728;7884;Bedrock Cliff/Vertical;Falaise rocheuse;BC;420.017036;ECCC
-14465193.31;7068989.838;7885;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;576.352315;ECCC
-14453844.76;7068683.053;7886;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;308.916971;ECCC
-14466616.44;7069078.908;7887;Bedrock Platform;Plate-forme rocheuse;BC;258.933063;ECCC
-14466356.81;7068914.783;7888;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;1011.249024;ECCC
-14466914.14;7069319.509;7889;Bedrock Cliff/Vertical;Falaise rocheuse;BC;761.500658;ECCC
-14467506.11;7069410.233;7890;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;1047.160432;ECCC
-14452695.91;7068029.697;7891;Bedrock Cliff/Vertical;Falaise rocheuse;BC;1138.25957;ECCC
-14461345.33;7069748.06;7892;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;986.373694;ECCC
-14461244.24;7068794.592;7893;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;760.440701;ECCC
-14461489.41;7069864.695;7894;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;347.876342;ECCC
-14466943.6;7069938.98;7895;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;342.020916;ECCC
-14466869.11;7070095.045;7896;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;1129.26677;ECCC
-14464423.25;7070134.548;7897;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;296.543838;ECCC
-14460186.8;7070055.607;7898;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;1485.500884;ECCC
-14467103.87;7070145.602;7899;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;260.167049;ECCC
-14464083.23;7070231.937;7900;Bedrock Cliff/Vertical;Falaise rocheuse;BC;623.582617;ECCC
-14466430.46;7070144.211;7901;Bedrock Cliff/Vertical;Falaise rocheuse;BC;353.481036;ECCC
-14467110.58;7069952.137;7902;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;1550.190936;ECCC
-14467905.55;7069920.214;7903;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;743.442372;ECCC
-14467677.17;7070281.447;7904;Pebble/Cobble Beach or Bank;Plage ou berge de cailloux/galet;BC;263.873091;ECCC
-14463199.2;7070994.785;7905;Pebble/Cobble Beach or Bank;Plage ou berge de cailloux/galet;BC;1461.397121;ECCC
-14467370.73;7070384.782;7906;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;414.706948;ECCC
-14466661.07;7070464.312;7907;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;280.612529;ECCC
-14468069.53;7070527.536;7908;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;1186.301886;ECCC
-14468559.32;7070619.802;7909;Bedrock Platform;Plate-forme rocheuse;BC;590.849095;ECCC
-14467392.82;7070517.249;7910;Mixed Sediment Beach or Bank;Plage ou berge de sédiments mixtes;BC;435.707823;ECCC
-14467675.67;7070629.619;7911;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;274.179995;ECCC
-14468294.65;7070752.797;7912;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;805.601611;ECCC
-14467725.39;7070647.008;7913;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;288.119589;ECCC
-14467270.63;7070806.895;7914;Bedrock Platform;Plate-forme rocheuse;BC;487.57752;ECCC
-14468528.42;7071148.049;7915;Bedrock Platform;Plate-forme rocheuse;BC;1090.897393;ECCC
-14467270.17;7071002.326;7916;Bedrock Cliff/Vertical;Falaise rocheuse;BC;254.530212;ECCC
-14461442.73;7070911.767;7917;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;1452.417134;ECCC
-14467453.41;7071067.39;7918;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;311.521052;ECCC
-14461546.42;7071683.781;7919;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;460.316126;ECCC
-14462476.44;7073106.467;7920;Bedrock Cliff/Vertical;Falaise rocheuse;BC;3133.665391;ECCC
-14469071.2;7071726.979;7921;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;573.932169;ECCC
-14469414.24;7071994.854;7922;Bedrock Platform;Plate-forme rocheuse;BC;746.889817;ECCC
-14469231.24;7072131.186;7923;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;856.128459;ECCC
-14469653.71;7072371.553;7924;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;332.001168;ECCC
-14469442.92;7072560.51;7925;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;1694.720556;ECCC
-14461249.27;7071882.007;7926;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;1082.688894;ECCC
-14469973.46;7073285.142;7927;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;392.409662;ECCC
-14470332.08;7074000.71;7928;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;548.678653;ECCC
-14470832.64;7074079.23;7929;Bedrock Platform;Plate-forme rocheuse;BC;436.178666;ECCC
-14461052.78;7073569.656;7930;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;1401.91689;ECCC
-14460463.96;7073891.54;7931;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;796.181136;ECCC
-14460180.98;7074017.916;7932;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;527.404375;ECCC
-14460339.92;7074494.275;7933;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;1089.046689;ECCC
-14471792.19;7074473.562;7934;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;676.535395;ECCC
-14471632.69;7074411.345;7935;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;260.230105;ECCC
-14470038.86;7074174.054;7936;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;452.894782;ECCC
-14472129.12;7074734.694;7937;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;450.108831;ECCC
-14471977.91;7074703.763;7938;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;467.680219;ECCC
-14472159.94;7074846.015;7939;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;257.382928;ECCC
-14461333.42;7075725.816;7940;Bedrock Cliff/Vertical;Falaise rocheuse;BC;323.998144;ECCC
-14473109.68;7075960.495;7941;Pebble/Cobble Beach or Bank;Plage ou berge de cailloux/galet;BC;2033.29806;ECCC
-14462446.84;7076032.28;7942;Bedrock Cliff/Vertical;Falaise rocheuse;BC;1374.095998;ECCC
-14459944.01;7074637.848;7943;Bedrock Cliff/Vertical;Falaise rocheuse;BC;1150.605939;ECCC
-14459560.9;7075939.452;7944;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;648.147429;ECCC
-14473785.3;7076294.987;7945;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;377.849046;ECCC
-14459569.42;7076697.42;7946;Bedrock Cliff/Vertical;Falaise rocheuse;BC;2666.806041;ECCC
-14473375.1;7076467.707;7947;Pebble/Cobble Beach or Bank;Plage ou berge de cailloux/galet;BC;979.638803;ECCC
-14462714.77;7076314.504;7948;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;1605.81557;ECCC
-14474474.9;7076828.19;7949;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;799.642999;ECCC
-14460589.83;7077959.298;7950;Bedrock Cliff/Vertical;Falaise rocheuse;BC;365.934093;ECCC
-14461195.99;7076925.729;7951;Bedrock Cliff/Vertical;Falaise rocheuse;BC;1167.876177;ECCC
-14474541.21;7077585.606;7952;Bedrock Platform;Plate-forme rocheuse;BC;264.70765;ECCC
-14468025.19;7077764.048;7953;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;466.040453;ECCC
-14468234.83;7077841.275;7954;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;451.761561;ECCC
-14468061.46;7078053.29;7955;Pebble/Cobble Beach or Bank;Plage ou berge de cailloux/galet;BC;356.676055;ECCC
-14460500.97;7078605.319;7956;Boulder Beach or Bank;Plage ou berge de blocs;BC;796.100467;ECCC
-14460628.65;7078166.605;7957;Bedrock Cliff/Vertical;Falaise rocheuse;BC;271.496667;ECCC
-14539516.57;7078318.283;7958;Bedrock Platform;Plate-forme rocheuse;BC;730.006212;ECCC
-14473467.56;7078542.303;7959;Bedrock Cliff/Vertical;Falaise rocheuse;BC;1491.355102;ECCC
-14469230.86;7078499.236;7960;Pebble/Cobble Beach or Bank;Plage ou berge de cailloux/galet;BC;636.899599;ECCC
-14469037.91;7078821.773;7961;Bedrock Cliff/Vertical;Falaise rocheuse;BC;286.599248;ECCC
-14460326.46;7079331.339;7962;Boulder Beach or Bank;Plage ou berge de blocs;BC;828.252301;ECCC
-14469216.57;7078982.078;7963;Boulder Beach or Bank;Plage ou berge de blocs;BC;624.904232;ECCC
-14457810.32;7078934.644;7964;Bedrock Cliff/Vertical;Falaise rocheuse;BC;473.703902;ECCC
-14460211.11;7078902.724;7965;Bedrock Cliff/Vertical;Falaise rocheuse;BC;627.690135;ECCC
-14457511.05;7078958.893;7966;Bedrock Cliff/Vertical;Falaise rocheuse;BC;862.383308;ECCC
-14457185.89;7078972.848;7967;Bedrock Cliff/Vertical;Falaise rocheuse;BC;512.909348;ECCC
-14456958.32;7079012.849;7968;Bedrock Cliff/Vertical;Falaise rocheuse;BC;263.485251;ECCC
-14460347.47;7079090.505;7969;Bedrock Cliff/Vertical;Falaise rocheuse;BC;263.985856;ECCC
-14458709.1;7079291.577;7970;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;680.867841;ECCC
-14472685.84;7079150.564;7971;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;564.757944;ECCC
-14458200.72;7079340.143;7972;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;1191.521364;ECCC
